2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "Date" DATETIME NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0008572s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004774s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "Tags" TEXT, "OnHealthIssue" INTEGER NOT NULL, "IncludeHealthWarnings" INTEGER NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0048902s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL, "LastStartTime" DATETIME)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0009207s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005391s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableAutomaticSearch" INTEGER, "EnableInteractiveSearch" INTEGER NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 25, "Added" DATETIME NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0033919s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004955s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationIndexerMapping
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationIndexerMapping" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "AppId" INTEGER NOT NULL, "RemoteIndexerId" INTEGER NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0008588s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Applications
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Applications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "SyncLevel" INTEGER NOT NULL, "Tags" TEXT)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0009473s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Applications (Name)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Applications_Name" ON "Applications" ("Name" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005267s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tags
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005515s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000469s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0034272s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005009s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Username)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Username" ON "Users" ("Username" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004967s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Commands
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Commands" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Body" TEXT NOT NULL, "Priority" INTEGER NOT NULL, "Status" INTEGER NOT NULL, "QueuedAt" DATETIME NOT NULL, "StartedAt" DATETIME, "EndedAt" DATETIME, "Duration" TEXT, "Exception" TEXT, "Trigger" INTEGER NOT NULL)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0012683s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateTable IndexerStatus
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "IndexerStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME, "LastRssSyncReleaseInfo" TEXT, "Cookies" TEXT, "CookiesExpirationDate" DATETIME)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0012673s
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex IndexerStatus (ProviderId)
2025-10-25 22:48:50.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_IndexerStatus_ProviderId" ON "IndexerStatus" ("ProviderId" ASC)
2025-10-25 22:48:50.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0006003s
